t,T
40090,314.331
40100,314.316
40110,314.302
40120,314.287
40130,314.272
40140,314.256
40150,314.241
40160,314.226
40170,314.211
40180,314.195
40190,314.18
40200,314.164
40210,314.149
40220,314.133
40230,314.117
40240,314.101
40250,314.085
40260,314.07
40270,314.053
40280,314.037
40290,314.021
40300,314.005
40310,313.989
40320,313.972
40330,313.956
40340,313.939
40350,313.923
40360,313.906
40370,313.889
40380,313.873
40390,313.856
40400,313.839
40410,313.822
40420,313.805
40430,313.788
40440,313.771
40450,313.754
40460,313.736
40470,313.719
40480,313.702
40490,313.684
40500,313.667
40510,313.649
40520,313.631
40530,313.614
40540,313.596
40550,313.578
40560,313.56
40570,313.542
40580,313.524
40590,313.506
40600,313.488
40610,313.47
40620,313.452
40630,313.434
40640,313.415
40650,313.397
40660,313.379
40670,313.36
40680,313.342
40690,313.323
40700,313.304
40710,313.286
40720,313.267
40730,313.248
40740,313.229
40750,313.21
40760,313.192
40770,313.173
40780,313.154
40790,313.134
40800,313.115
40810,313.096
40820,313.077
40830,313.058
40840,313.038
40850,313.019
40860,313.0
40870,312.98
40880,312.961
40890,312.941
40900,312.922
40910,312.902
40920,312.882
40930,312.863
40940,312.843
40950,312.823
40960,312.803
40970,312.784
40980,312.764
40990,312.744
41000,312.724
41010,312.704
41020,312.684
41030,312.664
41040,312.644
41050,312.623
41060,312.603
41070,312.583
41080,312.563
41090,312.543
41100,312.522
41110,312.502
41120,312.482
41130,312.461
41140,312.441
41150,312.42
41160,312.4
41170,312.379
41180,312.359
41190,312.338
41200,312.317
41210,312.297
41220,312.276
41230,312.255
41240,312.235
41250,312.214
41260,312.193
41270,312.172
41280,312.152
41290,312.131
41300,312.11
41310,312.089
41320,312.068
41330,312.047
41340,312.026
41350,312.005
41360,311.984
41370,311.963
41380,311.942
41390,311.921
41400,311.9
41410,311.879
41420,311.858
41430,311.837
41440,311.815
41450,311.794
41460,311.773
41470,311.752
41480,311.731
41490,311.71
41500,311.688
41510,311.667
41520,311.646
41530,311.625
41540,311.603
41550,311.582
41560,311.561
41570,311.539
41580,311.518
41590,311.497
41600,311.475
41610,311.454
41620,311.433
41630,311.411
41640,311.39
41650,311.368
41660,311.347
41670,311.326
41680,311.304
41690,311.283
41700,311.261
41710,311.24
41720,311.218
41730,311.197
41740,311.176
41750,311.154
41760,311.133
41770,311.111
41780,311.09
41790,311.068
41800,311.047
41810,311.026
41820,311.004
41830,310.983
41840,310.961
41850,310.94
41860,310.918
41870,310.897
41880,310.875
41890,310.854
41900,310.833
41910,310.811
41920,310.79
41930,310.768
41940,310.747
41950,310.726
41960,310.704
41970,310.683
41980,310.661
41990,310.64
42000,310.619
42010,310.597
42020,310.576
42030,310.555
42040,310.533
42050,310.512
42060,310.491
42070,310.469
42080,310.448
42090,310.427
42100,310.405
42110,310.384
42120,310.363
42130,310.342
42140,310.32
42150,310.299
42160,310.278
42170,310.257
42180,310.236
42190,310.214
42200,310.193
42210,310.172
42220,310.151
42230,310.13
42240,310.109
42250,310.088
42260,310.067
42270,310.046
42280,310.025
42290,310.004
42300,309.983
42310,309.962
42320,309.941
42330,309.92
42340,309.899
42350,309.878
42360,309.857
42370,309.836
42380,309.815
42390,309.795
42400,309.774
42410,309.753
42420,309.732
42430,309.711
42440,309.691
42450,309.67
42460,309.649
42470,309.629
42480,309.608
42490,309.587
42500,309.567
42510,309.546
42520,309.526
42530,309.505
42540,309.485
42550,309.464
42560,309.444
42570,309.423
42580,309.403
42590,309.383
42600,309.362
42610,309.342
42620,309.322
42630,309.301
42640,309.281
42650,309.261
42660,309.241
42670,309.221
42680,309.201
42690,309.18
42700,309.16
42710,309.14
42720,309.12
42730,309.1
42740,309.08
42750,309.06
42760,309.041
42770,309.021
42780,309.001
42790,308.981
42800,308.961
42810,308.941
42820,308.922
42830,308.902
42840,308.882
42850,308.863
42860,308.843
42870,308.823
42880,308.804
42890,308.784
42900,308.765
42910,308.745
42920,308.726
42930,308.707
42940,308.687
42950,308.668
42960,308.649
42970,308.629
42980,308.61
42990,308.591
43000,308.572
43010,308.553
43020,308.533
43030,308.514
43040,308.495
43050,308.476
43060,308.457
43070,308.438
43080,308.419
43090,308.401
43100,308.382
43110,308.363
43120,308.344
43130,308.325
43140,308.307
43150,308.288
43160,308.269
43170,308.251
43180,308.232
43190,308.214
43200,308.195
43210,308.177
43220,308.158
43230,308.14
43240,308.121
43250,308.103
43260,308.085
43270,308.067
43280,308.048
43290,308.03
43300,308.012
43310,307.994
43320,307.976
43330,307.958
43340,307.94
43350,307.922
43360,307.904
43370,307.886
43380,307.868
43390,307.85
43400,307.832
43410,307.814
43420,307.797
43430,307.779
43440,307.761
43450,307.744
43460,307.726
43470,307.709
43480,307.691
43490,307.674
43500,307.656
43510,307.639
43520,307.621
43530,307.604
43540,307.587
43550,307.569
43560,307.552
43570,307.535
43580,307.518
43590,307.501
43600,307.483
43610,307.466
43620,307.449
43630,307.432
43640,307.415
43650,307.399
43660,307.382
43670,307.365
43680,307.348
43690,307.331
43700,307.315
43710,307.298
43720,307.281
43730,307.265
43740,307.248
43750,307.231
43760,307.215
43770,307.198
43780,307.182
43790,307.165
43800,307.149
43810,307.133
43820,307.116
43830,307.1
43840,307.084
43850,307.068
43860,307.052
43870,307.035
43880,307.019
43890,307.003
43900,306.987
43910,306.971
43920,306.955
43930,306.939
43940,306.924
43950,306.908
43960,306.892
43970,306.876
43980,306.86
43990,306.845
44000,306.829
44010,306.813
44020,306.798
44030,306.782
44040,306.767
44050,306.751
44060,306.736
44070,306.72
44080,306.705
44090,306.69
44100,306.674
44110,306.659
44120,306.644
44130,306.629
44140,306.613
44150,306.598
44160,306.583
44170,306.568
44180,306.553
44190,306.538
44200,306.523
44210,306.508
44220,306.493
44230,306.478
44240,306.464
44250,306.449
44260,306.434
44270,306.419
44280,306.405
44290,306.39
44300,306.375
44310,306.361
44320,306.346
44330,306.332
44340,306.317
44350,306.303
44360,306.288
44370,306.274
44380,306.26
44390,306.245
44400,306.231
44410,306.217
44420,306.203
44430,306.188
44440,306.174
44450,306.16
44460,306.146
44470,306.132
44480,306.118
44490,306.104
44500,306.09
44510,306.076
44520,306.062
44530,306.048
44540,306.034
44550,306.021
44560,306.007
44570,305.993
44580,305.979
44590,305.966
44600,305.952
44610,305.939
44620,305.925
44630,305.911
44640,305.898
44650,305.885
44660,305.871
44670,305.858
44680,305.844
44690,305.831
44700,305.818
44710,305.804
44720,305.791
44730,305.778
44740,305.765
44750,305.752
44760,305.738
44770,305.725
44780,305.712
44790,305.699
44800,305.686
44810,305.673
44820,305.66
44830,305.647
44840,305.634
44850,305.622
44860,305.609
44870,305.596
44880,305.583
44890,305.571
44900,305.558
44910,305.545
44920,305.533
44930,305.52
44940,305.507
44950,305.495
44960,305.482
44970,305.47
44980,305.457
44990,305.445
45000,305.432
45010,305.42
45020,305.408
45030,305.395
45040,305.383
45050,305.371
45060,305.359
45070,305.346
45080,305.334
45090,305.322
45100,305.31
45110,305.298
45120,305.286
45130,305.274
45140,305.262
45150,305.25
45160,305.238
45170,305.226
45180,305.214
45190,305.202
45200,305.19
45210,305.179
45220,305.167
45230,305.155
45240,305.143
45250,305.132
45260,305.12
45270,305.108
45280,305.097
45290,305.085
45300,305.074
45310,305.062
45320,305.051
45330,305.039
45340,305.028
45350,305.016
45360,305.005
45370,304.994
45380,304.982
45390,304.971
45400,304.96
45410,304.948
45420,304.937
45430,304.926
45440,304.915
45450,304.904
45460,304.892
45470,304.881
45480,304.87
45490,304.859
45500,304.848
45510,304.837
45520,304.826
45530,304.815
45540,304.804
45550,304.793
45560,304.783
45570,304.772
45580,304.761
45590,304.75
45600,304.739
45610,304.729
45620,304.718
45630,304.707
45640,304.696
45650,304.686
45660,304.675
45670,304.665
45680,304.654
45690,304.643
45700,304.633
45710,304.622
45720,304.612
45730,304.602
45740,304.591
45750,304.581
45760,304.57
45770,304.56
45780,304.55
45790,304.539
45800,304.529
45810,304.519
45820,304.509
45830,304.498
45840,304.488
45850,304.478
45860,304.468
45870,304.458
45880,304.448
45890,304.438
45900,304.428
45910,304.418
45920,304.408
45930,304.398
45940,304.388
45950,304.378
45960,304.368
45970,304.358
45980,304.348
45990,304.338
46000,304.329
46010,304.319
46020,304.309
46030,304.299
46040,304.289
46050,304.28
46060,304.27
46070,304.26
46080,304.251
46090,304.241
46100,304.232
46110,304.222
46120,304.213
46130,304.203
46140,304.194
46150,304.184
46160,304.175
46170,304.165
46180,304.156
46190,304.146
46200,304.137
46210,304.128
46220,304.118
46230,304.109
46240,304.1
46250,304.091
46260,304.081
46270,304.072
46280,304.063
46290,304.054
46300,304.045
46310,304.035
46320,304.026
46330,304.017
46340,304.008
46350,303.999
46360,303.99
46370,303.981
46380,303.972
46390,303.963
46400,303.954
46410,303.945
46420,303.936
46430,303.927
46440,303.919
46450,303.91
46460,303.901
46470,303.892
46480,303.883
46490,303.875
46500,303.866
46510,303.857
46520,303.848
46530,303.84
46540,303.831
46550,303.823
46560,303.814
46570,303.805
46580,303.797
46590,303.788
46600,303.78
46610,303.771
46620,303.763
46630,303.754
46640,303.746
46650,303.737
46660,303.729
46670,303.72
46680,303.712
46690,303.704
46700,303.695
46710,303.687
46720,303.679
46730,303.67
46740,303.662
46750,303.654
46760,303.646
46770,303.637
46780,303.629
46790,303.621
46800,303.613
46810,303.605
46820,303.597
46830,303.589
46840,303.58
46850,303.572
46860,303.564
46870,303.556
46880,303.548
46890,303.54
46900,303.532
46910,303.524
46920,303.516
46930,303.509
46940,303.501
46950,303.493
46960,303.485
46970,303.477
46980,303.469
46990,303.461
47000,303.454
47010,303.446
47020,303.438
47030,303.43
47040,303.423
47050,303.415
47060,303.407
47070,303.4
47080,303.392
47090,303.384
47100,303.377
47110,303.369
47120,303.361
47130,303.354
47140,303.346
47150,303.339
47160,303.331
47170,303.324
47180,303.316
47190,303.309
47200,303.301
47210,303.294
47220,303.287
47230,303.279
47240,303.272
47250,303.264
47260,303.257
47270,303.25
47280,303.242
47290,303.235
47300,303.228
47310,303.221
47320,303.213
47330,303.206
47340,303.199
47350,303.192
47360,303.185
47370,303.177
47380,303.17
47390,303.163
47400,303.156
47410,303.149
47420,303.142
47430,303.135
47440,303.128
47450,303.121
47460,303.114
47470,303.107
47480,303.1
47490,303.093
47500,303.086
47510,303.079
47520,303.072
47530,303.065
47540,303.058
47550,303.051
47560,303.044
47570,303.038
47580,303.031
47590,303.024
47600,303.017
47610,303.01
47620,303.004
47630,302.997
47640,302.99
47650,302.983
47660,302.977
47670,302.97
47680,302.963
47690,302.957
47700,302.95
47710,302.943
47720,302.937
47730,302.93
47740,302.924
47750,302.917
47760,302.91
47770,302.904
47780,302.897
47790,302.891
47800,302.884
47810,302.878
47820,302.871
47830,302.865
47840,302.859
47850,302.852
47860,302.846
47870,302.839
47880,302.833
47890,302.827
47900,302.82
47910,302.814
47920,302.808
47930,302.801
47940,302.795
47950,302.789
47960,302.782
47970,302.776
47980,302.77
47990,302.764
48000,302.758
48010,302.751
48020,302.745
48030,302.739
48040,302.733
48050,302.727
48060,302.721
48070,302.714
48080,302.708
48090,302.702
48100,302.696
48110,302.69
48120,302.684
48130,302.678
48140,302.672
48150,302.666
48160,302.66
48170,302.654
48180,302.648
48190,302.642
48200,302.636
48210,302.63
48220,302.624
48230,302.619
48240,302.613
48250,302.607
48260,302.601
48270,302.595
48280,302.589
48290,302.583
48300,302.578
48310,302.572
48320,302.566
48330,302.56
48340,302.555
48350,302.549
48360,302.543
48370,302.537
48380,302.532
48390,302.526
48400,302.52
48410,302.515
48420,302.509
48430,302.503
48440,302.498
48450,302.492
48460,302.487
48470,302.481
48480,302.475
48490,302.47
48500,302.464
48510,302.459
48520,302.453
48530,302.448
48540,302.442
48550,302.437
48560,302.431
48570,302.426
48580,302.42
48590,302.415
48600,302.41
48610,302.404
48620,302.399
48630,302.393
48640,302.388
48650,302.383
48660,302.377
48670,302.372
48680,302.367
48690,302.361
48700,302.356
48710,302.351
48720,302.346
48730,302.34
48740,302.335
48750,302.33
48760,302.325
48770,302.319
48780,302.314
48790,302.309
48800,302.304
48810,302.299
48820,302.293
48830,302.288
48840,302.283
48850,302.278
48860,302.273
48870,302.268
48880,302.263
48890,302.258
48900,302.253
48910,302.248
48920,302.242
48930,302.237
48940,302.232
48950,302.227
48960,302.222
48970,302.217
48980,302.212
48990,302.208
49000,302.203
49010,302.198
49020,302.193
49030,302.188
49040,302.183
49050,302.178
49060,302.173
49070,302.168
49080,302.163
49090,302.158
49100,302.154
49110,302.149
49120,302.144
49130,302.139
49140,302.134
49150,302.13
49160,302.125
49170,302.12
49180,302.115
49190,302.111
49200,302.106
49210,302.101
49220,302.096
49230,302.092
49240,302.087
49250,302.082
49260,302.078
49270,302.073
49280,302.068
49290,302.064
49300,302.059
49310,302.054
49320,302.05
49330,302.045
49340,302.041
49350,302.036
49360,302.031
49370,302.027
49380,302.022
49390,302.018
49400,302.013
49410,302.009
49420,302.004
49430,302.0
49440,301.995
49450,301.991
49460,301.986
49470,301.982
49480,301.977
49490,301.973
49500,301.969
49510,301.964
49520,301.96
49530,301.955
49540,301.951
49550,301.947
49560,301.942
49570,301.938
49580,301.934
49590,301.929
49600,301.925
49610,301.921
49620,301.916
49630,301.912
49640,301.908
49650,301.903
49660,301.899
49670,301.895
49680,301.891
49690,301.886
49700,301.882
49710,301.878
49720,301.874
49730,301.87
49740,301.865
49750,301.861
49760,301.857
49770,301.853
49780,301.849
49790,301.845
49800,301.84
49810,301.836
49820,301.832
49830,301.828
49840,301.824
49850,301.82
49860,301.816
49870,301.812
49880,301.808
49890,301.804
49900,301.8
49910,301.796
49920,301.791
49930,301.787
49940,301.783
49950,301.779
49960,301.775
49970,301.771
49980,301.768
49990,301.764
50000,301.76
50010,301.756
50020,301.752
50030,301.748
50040,301.744
50050,301.74
50060,301.736
50070,301.732
50080,301.728
50090,301.724
50100,301.721
50110,301.717
50120,301.713
50130,301.709
50140,301.705
50150,301.701
50160,301.698
50170,301.694
50180,301.69
50190,301.686
50200,301.682
50210,301.679
50220,301.675
50230,301.671
50240,301.667
50250,301.664
50260,301.66
50270,301.656
50280,301.652
50290,301.649
50300,301.645
50310,301.641
50320,301.638
50330,301.634
50340,301.63
50350,301.627
50360,301.623
50370,301.619
50380,301.616
50390,301.612
50400,301.608
50410,301.605
50420,301.601
50430,301.598
50440,301.594
50450,301.591
50460,301.587
50470,301.583
50480,301.58
50490,301.576
50500,301.573
50510,301.569
50520,301.566
50530,301.562
50540,301.559
50550,301.555
50560,301.552
50570,301.548
50580,301.545
50590,301.541
50600,301.538
50610,301.534
50620,301.531
50630,301.528
50640,301.524
50650,301.521
50660,301.517
50670,301.514
50680,301.511
50690,301.507
50700,301.504
50710,301.5
50720,301.497
50730,301.494
50740,301.49
50750,301.487
50760,301.484
50770,301.48
50780,301.477
50790,301.474
50800,301.47
50810,301.467
50820,301.464
50830,301.461
50840,301.457
50850,301.454
50860,301.451
50870,301.447
50880,301.444
50890,301.441
50900,301.438
50910,301.435
50920,301.431
50930,301.428
50940,301.425
50950,301.422
50960,301.419
50970,301.415
50980,301.412
50990,301.409
51000,301.406
51010,301.403
51020,301.4
51030,301.396
51040,301.393
51050,301.39
51060,301.387
51070,301.384
51080,301.381
51090,301.378
51100,301.375
51110,301.372
51120,301.368
51130,301.365
51140,301.362
51150,301.359
51160,301.356
51170,301.353
51180,301.35
51190,301.347
51200,301.344
51210,301.341
51220,301.338
51230,301.335
51240,301.332
51250,301.329
51260,301.326
51270,301.323
51280,301.32
51290,301.317
51300,301.314
51310,301.311
51320,301.308
51330,301.305
51340,301.303
51350,301.3
51360,301.297
51370,301.294
51380,301.291
51390,301.288
51400,301.285
51410,301.282
51420,301.279
51430,301.277
51440,301.274
51450,301.271
51460,301.268
51470,301.265
51480,301.262
51490,301.259
51500,301.257
51510,301.254
51520,301.251
51530,301.248
51540,301.245
51550,301.243
51560,301.24
51570,301.237
51580,301.234
51590,301.231
51600,301.229
51610,301.226
51620,301.223
51630,301.22
51640,301.218
51650,301.215
51660,301.212
51670,301.21
51680,301.207
51690,301.204
51700,301.201
51710,301.199
51720,301.196
51730,301.193
51740,301.191
51750,301.188
51760,301.185
51770,301.183
51780,301.18
51790,301.177
51800,301.175
51810,301.172
51820,301.17
51830,301.167
51840,301.164
51850,301.162
51860,301.159
51870,301.156
51880,301.154
51890,301.151
51900,301.149
51910,301.146
51920,301.144
51930,301.141
51940,301.138
51950,301.136
51960,301.133
51970,301.131
51980,301.128
51990,301.126
52000,301.123
52010,301.121
52020,301.118
52030,301.116
52040,301.113
52050,301.111
52060,301.108
52070,301.106
52080,301.103
52090,301.101
52100,301.098
52110,301.096
52120,301.093
52130,301.091
52140,301.089
52150,301.086
52160,301.084
52170,301.081
52180,301.079
52190,301.076
52200,301.074
52210,301.072
52220,301.069
52230,301.067
52240,301.064
52250,301.062
52260,301.06
52270,301.057
52280,301.055
52290,301.052
52300,301.05
52310,301.048
52320,301.045
52330,301.043
52340,301.041
52350,301.038
52360,301.036
52370,301.034
52380,301.031
52390,301.029
52400,301.027
52410,301.025
52420,301.022
52430,301.02
52440,301.018
52450,301.015
52460,301.013
52470,301.011
52480,301.009
52490,301.006
52500,301.004
52510,301.002
52520,301.0
52530,300.997
52540,300.995
52550,300.993
52560,300.991
52570,300.988
52580,300.986
52590,300.984
52600,300.982
52610,300.98
52620,300.977
52630,300.975
52640,300.973
52650,300.971
52660,300.969
52670,300.966
52680,300.964
52690,300.962
52700,300.96
52710,300.958
52720,300.956
52730,300.954
52740,300.951
52750,300.949
52760,300.947
52770,300.945
52780,300.943
52790,300.941
52800,300.939
52810,300.937
52820,300.934
52830,300.932
52840,300.93
52850,300.928
52860,300.926
52870,300.924
52880,300.922
52890,300.92
52900,300.918
52910,300.916
52920,300.914
52930,300.912
52940,300.91
52950,300.908
52960,300.906
52970,300.904
52980,300.902
52990,300.9
53000,300.897
53010,300.895
53020,300.893
53030,300.891
53040,300.889
53050,300.887
53060,300.885
53070,300.883
53080,300.882
53090,300.88
53100,300.878
53110,300.876
53120,300.874
53130,300.872
53140,300.87
53150,300.868
53160,300.866
53170,300.864
53180,300.862
53190,300.86
53200,300.858
53210,300.856
53220,300.854
53230,300.852
53240,300.85
53250,300.849
53260,300.847
53270,300.845
53280,300.843
53290,300.841
53300,300.839
53310,300.837
53320,300.835
53330,300.833
53340,300.832
53350,300.83
53360,300.828
53370,300.826
53380,300.824
53390,300.822
53400,300.82
53410,300.819
53420,300.817
53430,300.815
53440,300.813
53450,300.811
53460,300.809
53470,300.808
53480,300.806
53490,300.804
53500,300.802
53510,300.8
53520,300.799
53530,300.797
53540,300.795
53550,300.793
53560,300.792
53570,300.79
53580,300.788
53590,300.786
53600,300.784
53610,300.783
53620,300.781
53630,300.779
53640,300.777
53650,300.776
53660,300.774
53670,300.772
53680,300.77
53690,300.769
53700,300.767
53710,300.765
53720,300.764
53730,300.762
53740,300.76
53750,300.758
53760,300.757
53770,300.755
53780,300.753
53790,300.752
53800,300.75
53810,300.748
53820,300.747
53830,300.745
53840,300.743
53850,300.742
53860,300.74
53870,300.738
53880,300.737
53890,300.735
53900,300.733
53910,300.732
53920,300.73
53930,300.728
53940,300.727
53950,300.725
53960,300.724
53970,300.722
53980,300.72
53990,300.719
54000,300.717
54010,300.715
54020,300.714
54030,300.712
54040,300.711
54050,300.709
54060,300.708
54070,300.706
54080,300.704
54090,300.703
54100,300.701
54110,300.7
54120,300.698
54130,300.696
54140,300.695
54150,300.693
54160,300.692
54170,300.69
54180,300.689
54190,300.687
54200,300.686
54210,300.684
54220,300.683
54230,300.681
54240,300.68
54250,300.678
54260,300.676
54270,300.675
54280,300.673
54290,300.672
54300,300.67
54310,300.669
54320,300.667
54330,300.666
54340,300.664
54350,300.663
54360,300.661
54370,300.66
54380,300.658
54390,300.657
54400,300.656
54410,300.654
54420,300.653
54430,300.651
54440,300.65
54450,300.648
54460,300.647
54470,300.645
54480,300.644
54490,300.642
54500,300.641
54510,300.64
54520,300.638
54530,300.637
54540,300.635
54550,300.634
54560,300.632
54570,300.631
54580,300.63
54590,300.628
54600,300.627
54610,300.625
54620,300.624
54630,300.623
54640,300.621
54650,300.62
54660,300.618
54670,300.617
54680,300.616
54690,300.614
54700,300.613
54710,300.612
54720,300.61
54730,300.609
54740,300.607
54750,300.606
54760,300.605
54770,300.603
54780,300.602
54790,300.601
54800,300.599
54810,300.598
54820,300.597
54830,300.595
54840,300.594
54850,300.593
54860,300.591
54870,300.59
54880,300.589
54890,300.587
54900,300.586
54910,300.585
54920,300.583
54930,300.582
54940,300.581
54950,300.579
54960,300.578
54970,300.577
54980,300.576
54990,300.574
55000,300.573
55010,300.572
55020,300.57
55030,300.569
55040,300.568
55050,300.567
55060,300.565
55070,300.564
55080,300.563
55090,300.562
55100,300.56
55110,300.559
55120,300.558
55130,300.557
55140,300.555
55150,300.554
55160,300.553
55170,300.552
55180,300.55
55190,300.549
55200,300.548
55210,300.547
55220,300.545
55230,300.544
55240,300.543
55250,300.542
55260,300.541
55270,300.539
55280,300.538
55290,300.537
55300,300.536
55310,300.534
55320,300.533
55330,300.532
55340,300.531
55350,300.53
55360,300.529
55370,300.527
55380,300.526
55390,300.525
55400,300.524
55410,300.523
55420,300.521
55430,300.52
55440,300.519
55450,300.518
55460,300.517
55470,300.516
55480,300.514
55490,300.513
55500,300.512
55510,300.511
55520,300.51
55530,300.509
55540,300.508
55550,300.506
55560,300.505
55570,300.504
55580,300.503
55590,300.502
55600,300.501
55610,300.5
55620,300.499
55630,300.497
55640,300.496
55650,300.495
55660,300.494
55670,300.493
55680,300.492
55690,300.491
55700,300.49
55710,300.489
55720,300.488
55730,300.486
55740,300.485
55750,300.484
55760,300.483
55770,300.482
55780,300.481
55790,300.48
55800,300.479
55810,300.478
55820,300.477
55830,300.476
55840,300.475
55850,300.473
55860,300.472
55870,300.471
55880,300.47
55890,300.469
55900,300.468
55910,300.467
55920,300.466
55930,300.465
55940,300.464
55950,300.463
55960,300.462
55970,300.461
55980,300.46
55990,300.459
56000,300.458
56010,300.457
56020,300.456
56030,300.455
56040,300.454
56050,300.453
56060,300.452
56070,300.451
56080,300.45
56090,300.449
56100,300.448
56110,300.447
56120,300.446
56130,300.445
56140,300.444
56150,300.443
56160,300.442
56170,300.441
56180,300.44
56190,300.439
56200,300.438
56210,300.437
56220,300.436
56230,300.435
56240,300.434
56250,300.433
56260,300.432
56270,300.431
56280,300.43
56290,300.429
56300,300.428
56310,300.427
56320,300.426
56330,300.425
56340,300.424
56350,300.423
56360,300.422
56370,300.421
56380,300.42
56390,300.419
56400,300.419
56410,300.418
56420,300.417
56430,300.416
56440,300.415
56450,300.414
56460,300.413
56470,300.412
56480,300.411
56490,300.41
56500,300.409
56510,300.408
56520,300.407
56530,300.406
56540,300.406
56550,300.405
56560,300.404
56570,300.403
56580,300.402
56590,300.401
56600,300.4
56610,300.399
56620,300.398
56630,300.397
56640,300.397
56650,300.396
56660,300.395
56670,300.394
56680,300.393
56690,300.392
56700,300.391
56710,300.39
56720,300.39
56730,300.389
56740,300.388
56750,300.387
56760,300.386
56770,300.385
56780,300.384
56790,300.383
56800,300.383
56810,300.382
56820,300.381
56830,300.38
56840,300.379
56850,300.378
56860,300.377
56870,300.377
56880,300.376
56890,300.375
56900,300.374
56910,300.373
56920,300.372
56930,300.372
56940,300.371
56950,300.37
56960,300.369
56970,300.368
56980,300.367
56990,300.367
57000,300.366
57010,300.365
57020,300.364
57030,300.363
57040,300.363
57050,300.362
57060,300.361
57070,300.36
57080,300.359
57090,300.358
57100,300.358
57110,300.357
57120,300.356
57130,300.355
57140,300.354
57150,300.354
57160,300.353
57170,300.352
57180,300.351
57190,300.351
57200,300.35
57210,300.349
57220,300.348
57230,300.347
57240,300.347
57250,300.346
57260,300.345
57270,300.344
57280,300.344
57290,300.343
57300,300.342
57310,300.341
57320,300.34
57330,300.34
57340,300.339
57350,300.338
57360,300.337
57370,300.337
57380,300.336
57390,300.335
57400,300.334
57410,300.334
57420,300.333
57430,300.332
57440,300.331
57450,300.331
57460,300.33
57470,300.329
57480,300.328
57490,300.328
57500,300.327
57510,300.326
57520,300.326
57530,300.325
57540,300.324
57550,300.323
57560,300.323
57570,300.322
57580,300.321
57590,300.32
57600,300.32
57610,300.319
57620,300.318
57630,300.318
57640,300.317
57650,300.316
57660,300.315
57670,300.315
57680,300.314
57690,300.313
57700,300.313
57710,300.312
57720,300.311
57730,300.311
57740,300.31
57750,300.309
57760,300.308
57770,300.308
57780,300.307
57790,300.306
57800,300.306
57810,300.305
57820,300.304
57830,300.304
57840,300.303
57850,300.302
57860,300.302
57870,300.301
57880,300.3
57890,300.3
57900,300.299
57910,300.298
57920,300.298
57930,300.297
57940,300.296
57950,300.296
57960,300.295
57970,300.294
57980,300.294
57990,300.293
58000,300.292
58010,300.292
58020,300.291
58030,300.29
58040,300.29
58050,300.289
58060,300.288
58070,300.288
58080,300.287
58090,300.286
58100,300.286
58110,300.285
58120,300.285
58130,300.284
58140,300.283
58150,300.283
58160,300.282
58170,300.281
58180,300.281
58190,300.28
58200,300.279
58210,300.279
58220,300.278
58230,300.278
58240,300.277
58250,300.276
58260,300.276
58270,300.275
58280,300.274
58290,300.274
58300,300.273
58310,300.273
58320,300.272
58330,300.271
58340,300.271
58350,300.27
58360,300.27
58370,300.269
58380,300.268
58390,300.268
58400,300.267
58410,300.267
58420,300.266
58430,300.265
58440,300.265
58450,300.264
58460,300.264
58470,300.263
58480,300.262
58490,300.262
58500,300.261
58510,300.261
58520,300.26
58530,300.26
58540,300.259
58550,300.258
58560,300.258
58570,300.257
58580,300.257
58590,300.256
58600,300.255
58610,300.255
58620,300.254
58630,300.254
58640,300.253
58650,300.253
58660,300.252
58670,300.251
58680,300.251
58690,300.25
58700,300.25
58710,300.249
58720,300.249
58730,300.248
58740,300.248
58750,300.247
58760,300.246
58770,300.246
58780,300.245
58790,300.245
58800,300.244
58810,300.244
58820,300.243
58830,300.243
58840,300.242
58850,300.242
58860,300.241
58870,300.24
58880,300.24
58890,300.239
58900,300.239
58910,300.238
58920,300.238
58930,300.237
58940,300.237
58950,300.236
58960,300.236
58970,300.235
58980,300.235
58990,300.234
59000,300.234
59010,300.233
59020,300.233
59030,300.232
59040,300.231
59050,300.231
59060,300.23
59070,300.23
59080,300.229
59090,300.229
59100,300.228
59110,300.228
59120,300.227
59130,300.227
59140,300.226
59150,300.226
59160,300.225
59170,300.225
59180,300.224
59190,300.224
59200,300.223
59210,300.223
59220,300.222
59230,300.222
59240,300.221
59250,300.221
59260,300.22
59270,300.22
59280,300.219
59290,300.219
59300,300.218
59310,300.218
59320,300.217
59330,300.217
59340,300.216
59350,300.216
59360,300.215
59370,300.215
59380,300.214
59390,300.214
59400,300.214
59410,300.213
59420,300.213
59430,300.212
59440,300.212
59450,300.211
59460,300.211
59470,300.21
59480,300.21
59490,300.209
59500,300.209
59510,300.208
59520,300.208
59530,300.207
59540,300.207
59550,300.206
59560,300.206
59570,300.206
59580,300.205
59590,300.205
59600,300.204
59610,300.204
59620,300.203
59630,300.203
59640,300.202
59650,300.202
59660,300.201
59670,300.201
59680,300.201
59690,300.2
59700,300.2
59710,300.199
59720,300.199
59730,300.198
59740,300.198
59750,300.197
59760,300.197
59770,300.196
59780,300.196
59790,300.196
59800,300.195
59810,300.195
59820,300.194
59830,300.194
59840,300.193
59850,300.193
59860,300.193
59870,300.192
59880,300.192
59890,300.191
59900,300.191
59910,300.19
59920,300.19
59930,300.19
59940,300.189
59950,300.189
59960,300.188
59970,300.188
59980,300.187
59990,300.187
60000,300.187
60010,300.186
60020,300.186
60030,300.185
60040,300.185
60050,300.185
60060,300.184
60070,300.184
